,date,price,symbol,volume
1973,2012-03-01,544.47,AAPL,24402500
1974,2012-02-29,542.44,AAPL,34000400
1975,2012-02-28,535.41,AAPL,21442400
1976,2012-02-27,525.76,AAPL,19556500
1977,2012-02-24,522.41,AAPL,14824000
1978,2012-02-23,516.39,AAPL,20286700
1979,2012-02-22,513.04,AAPL,17260800
1980,2012-02-21,514.85,AAPL,21628400
1981,2012-02-17,502.12,AAPL,19135900
1982,2012-02-16,502.21,AAPL,33734000
1983,2012-02-15,497.67,AAPL,53790000
1984,2012-02-14,509.46,AAPL,16442800
1985,2012-02-13,502.6,AAPL,18472000
1986,2012-02-10,493.42,AAPL,22546500
1987,2012-02-09,493.17,AAPL,31579100
1988,2012-02-08,476.68,AAPL,14567500
1989,2012-02-07,468.83,AAPL,11293700
1990,2012-02-06,463.97,AAPL,8907600
1991,2012-02-03,459.68,AAPL,10235700
1992,2012-02-02,455.12,AAPL,6671300
1993,2012-02-01,456.19,AAPL,9644500
1994,2012-01-31,456.48,AAPL,13988700
1995,2012-01-30,453.01,AAPL,13547900
1996,2012-01-27,447.28,AAPL,10703900
1997,2012-01-26,444.63,AAPL,11570900
1998,2012-01-25,446.66,AAPL,34225500
1999,2012-01-24,420.41,AAPL,19558500
2000,2012-01-23,427.409,AAPL,10930800
2001,2012-01-20,420.3,AAPL,14784800
2002,2012-01-19,427.75,AAPL,9347800
2003,2012-01-18,429.11,AAPL,9885400
2004,2012-01-17,424.7,AAPL,8674900
2005,2012-01-13,419.81,AAPL,8072200
2006,2012-01-12,421.39,AAPL,7592400
2007,2012-01-11,422.55,AAPL,7681600
2008,2012-01-10,423.24,AAPL,9221300
2009,2012-01-09,421.73,AAPL,14072300
2010,2012-01-06,422.4,AAPL,11367600
2011,2012-01-05,418.03,AAPL,9688200
2012,2012-01-04,413.44,AAPL,9286500
2013,2012-01-03,411.23,AAPL,10793600
2014,2011-12-30,405.0,AAPL,6416500
2015,2011-12-29,405.12,AAPL,7713500
2016,2011-12-28,402.64,AAPL,8166500
2017,2011-12-27,406.53,AAPL,9467000
2018,2011-12-23,403.33,AAPL,9621400
2019,2011-12-22,398.55,AAPL,7227100
2020,2011-12-21,396.445,AAPL,9391000
2021,2011-12-20,395.95,AAPL,12043400
2022,2011-12-19,382.21,AAPL,8411800
2023,2011-12-16,381.02,AAPL,15052800
2024,2011-12-15,378.94,AAPL,9150000
2025,2011-12-14,380.19,AAPL,14531700
2026,2011-12-13,388.81,AAPL,12104600
2027,2011-12-12,391.84,AAPL,10752400
2028,2011-12-09,393.62,AAPL,10606900
2029,2011-12-08,390.66,AAPL,13441300
2030,2011-12-07,389.09,AAPL,10883800
2031,2011-12-06,390.95,AAPL,10128500
2032,2011-12-05,393.01,AAPL,12757500
2033,2011-12-02,389.7,AAPL,13537700
2034,2011-12-01,387.93,AAPL,13827900
2035,2011-11-30,382.2,AAPL,14497800
2036,2011-11-29,373.2,AAPL,13423400
2037,2011-11-28,376.12,AAPL,12371900
2038,2011-11-25,363.57,AAPL,9098600
2039,2011-11-23,366.99,AAPL,15295400
2040,2011-11-22,376.51,AAPL,14607900
2041,2011-11-21,369.01,AAPL,15999300
2042,2011-11-18,374.94,AAPL,13283500
2043,2011-11-17,377.41,AAPL,17139300
2044,2011-11-16,384.77,AAPL,12471800
2045,2011-11-15,388.83,AAPL,15386100
2046,2011-11-14,379.26,AAPL,15460900
2047,2011-11-11,384.62,AAPL,23349500
2048,2011-11-10,385.22,AAPL,26598300
2049,2011-11-09,395.28,AAPL,19953000
2050,2011-11-08,406.23,AAPL,14301500
2051,2011-11-07,399.73,AAPL,9652700
2052,2011-11-04,400.24,AAPL,10793900
2053,2011-11-03,403.07,AAPL,15763800
2054,2011-11-02,397.41,AAPL,11691100
2055,2011-11-01,396.51,AAPL,18992500
2056,2011-10-31,404.78,AAPL,13767900
2057,2011-10-28,404.95,AAPL,11530100
2058,2011-10-27,404.69,AAPL,17666600
2059,2011-10-26,400.6,AAPL,16296600
2060,2011-10-25,397.77,AAPL,15372400
2061,2011-10-24,405.77,AAPL,17933500
2062,2011-10-21,392.87,AAPL,22187300
2063,2011-10-20,395.31,AAPL,19616800
2064,2011-10-19,398.62,AAPL,39430700
2065,2011-10-18,422.24,AAPL,31485800
2066,2011-10-17,419.99,AAPL,24501600
2067,2011-10-14,422.0,AAPL,20477400
2068,2011-10-13,408.43,AAPL,15220900
2069,2011-10-12,402.19,AAPL,22224500
2070,2011-10-11,400.29,AAPL,21631700
2071,2011-10-10,388.81,AAPL,15804100
2072,2011-10-07,369.8,AAPL,19123500
2073,2011-10-06,377.37,AAPL,29020800
2074,2011-10-05,378.25,AAPL,28088200
2075,2011-10-04,372.5,AAPL,44059900
2076,2011-10-03,374.6,AAPL,23896400
2077,2011-09-30,381.32,AAPL,19558600
2078,2011-09-29,390.57,AAPL,23253100
2079,2011-09-28,397.01,AAPL,15344200
2080,2011-09-27,399.26,AAPL,22589200
2081,2011-09-26,403.17,AAPL,29031300
2082,2011-09-23,404.3,AAPL,19509900
2083,2011-09-22,401.82,AAPL,34588600
2084,2011-09-21,412.14,AAPL,21642000
2085,2011-09-20,413.45,AAPL,27705500
2086,2011-09-19,411.63,AAPL,29423600
2087,2011-09-16,400.5,AAPL,24946900
2088,2011-09-15,392.96,AAPL,14922100
2089,2011-09-14,389.3,AAPL,19097300
2090,2011-09-13,384.62,AAPL,15734300
2091,2011-09-12,379.94,AAPL,16708300
2092,2011-09-09,377.48,AAPL,20171900
2093,2011-09-08,384.14,AAPL,14862800
2094,2011-09-07,383.93,AAPL,12520600
2095,2011-09-06,379.74,AAPL,18203500
2096,2011-09-02,374.05,AAPL,15676400
2097,2011-09-01,381.03,AAPL,12275900
2098,2011-08-31,384.83,AAPL,18663800
2099,2011-08-30,389.99,AAPL,14925800
2100,2011-08-29,389.97,AAPL,14473900
2101,2011-08-26,383.58,AAPL,22909900
2102,2011-08-25,373.72,AAPL,31119500
2103,2011-08-24,376.18,AAPL,22366700
2104,2011-08-23,373.6,AAPL,23458400
2105,2011-08-22,356.44,AAPL,19118400
2106,2011-08-19,356.03,AAPL,27710300
2107,2011-08-18,366.05,AAPL,30408400
2108,2011-08-17,380.44,AAPL,15787900
2109,2011-08-16,380.48,AAPL,17812500
2110,2011-08-15,383.41,AAPL,16448000
2111,2011-08-12,376.99,AAPL,18892000
2112,2011-08-11,373.7,AAPL,26498900
2113,2011-08-10,363.69,AAPL,31380600
2114,2011-08-09,374.01,AAPL,38663700
2115,2011-08-08,353.21,AAPL,40851200
2116,2011-08-05,373.62,AAPL,43021100
2117,2011-08-04,377.37,AAPL,31121700
2118,2011-08-03,392.57,AAPL,26161000
2119,2011-08-02,388.91,AAPL,22840700
2120,2011-08-01,396.75,AAPL,21887000
2121,2011-07-29,390.48,AAPL,22592300
2122,2011-07-28,391.82,AAPL,21215500
2123,2011-07-27,392.59,AAPL,23547300
2124,2011-07-26,403.41,AAPL,17020800
2125,2011-07-25,398.5,AAPL,21064500
2126,2011-07-22,393.3,AAPL,18454600
2127,2011-07-21,387.29,AAPL,18804800
2128,2011-07-20,386.9,AAPL,33619300
2129,2011-07-19,376.85,AAPL,29255200
2130,2011-07-18,373.8,AAPL,20451900
2131,2011-07-15,364.92,AAPL,17302400
2132,2011-07-14,357.77,AAPL,15376200
2133,2011-07-13,358.02,AAPL,13987100
2134,2011-07-12,353.75,AAPL,16128900
2135,2011-07-11,354.0,AAPL,15809800
2136,2011-07-08,359.71,AAPL,17486900
2137,2011-07-07,357.2,AAPL,14273700
2138,2011-07-06,351.76,AAPL,15879500
2139,2011-07-05,349.43,AAPL,12680500
2140,2011-07-01,343.26,AAPL,15546900
2141,2011-06-30,335.67,AAPL,11534100
2142,2011-06-29,334.04,AAPL,12590900
2143,2011-06-28,335.26,AAPL,10510700
2144,2011-06-27,332.04,AAPL,12136200
2145,2011-06-24,326.35,AAPL,15707400
2146,2011-06-23,331.23,AAPL,19991400
2147,2011-06-22,322.61,AAPL,13949400
2148,2011-06-21,325.3,AAPL,17620800
2149,2011-06-20,315.32,AAPL,22880200
2150,2011-06-17,320.26,AAPL,21965000
2151,2011-06-16,325.16,AAPL,18235400
2152,2011-06-15,326.75,AAPL,14257000
2153,2011-06-14,332.44,AAPL,11948900
2154,2011-06-13,326.6,AAPL,11766900
2155,2011-06-10,325.9,AAPL,15498400
2156,2011-06-09,331.49,AAPL,9824600
2157,2011-06-08,332.24,AAPL,11918700
2158,2011-06-07,332.04,AAPL,18920900
2159,2011-06-06,338.04,AAPL,16497900
2160,2011-06-03,343.44,AAPL,11187500
2161,2011-06-02,346.102,AAPL,12099400
2162,2011-06-01,345.51,AAPL,19810100
2163,2011-05-31,347.83,AAPL,14919800
2164,2011-05-27,337.41,AAPL,7271400
2165,2011-05-26,335.0,AAPL,7948600
2166,2011-05-25,336.78,AAPL,10508000
2167,2011-05-24,332.19,AAPL,11497400
2168,2011-05-23,334.4,AAPL,13700000
2169,2011-05-20,335.22,AAPL,12070300
2170,2011-05-19,340.53,AAPL,9327500
2171,2011-05-18,339.87,AAPL,11956300
2172,2011-05-17,336.14,AAPL,16154800
2173,2011-05-16,333.3,AAPL,16063400
2174,2011-05-13,340.5,AAPL,11647000
2175,2011-05-12,346.57,AAPL,11500000
2176,2011-05-11,347.23,AAPL,12000000
2177,2011-05-10,349.45,AAPL,10074700
2178,2011-05-09,347.6,AAPL,7312400
2179,2011-05-06,346.66,AAPL,10004800
2180,2011-05-05,346.75,AAPL,11998900
2181,2011-05-04,349.57,AAPL,13901800
2182,2011-05-03,348.2,AAPL,11191000
2183,2011-05-02,346.28,AAPL,15811200
2184,2011-04-29,350.13,AAPL,35940900
2185,2011-04-28,346.75,AAPL,12891400
2186,2011-04-27,350.15,AAPL,12721900
2187,2011-04-26,350.42,AAPL,12100000
2188,2011-04-25,353.009,AAPL,9519500
2189,2011-04-21,350.696,AAPL,26921800
2190,2011-04-20,342.41,AAPL,25023800
2191,2011-04-19,337.86,AAPL,14977800
2192,2011-04-18,331.85,AAPL,21782100
2193,2011-04-15,327.46,AAPL,16200200
2194,2011-04-14,332.42,AAPL,10778600
2195,2011-04-13,336.13,AAPL,12365000
2196,2011-04-12,332.4,AAPL,15201400
2197,2011-04-11,330.8,AAPL,14248100
2198,2011-04-08,335.06,AAPL,13483400
2199,2011-04-07,338.08,AAPL,13337400
2200,2011-04-06,338.04,AAPL,14376400
2201,2011-04-05,338.89,AAPL,17240400
2202,2011-04-04,341.19,AAPL,16431600
2203,2011-04-01,344.56,AAPL,14952200
2204,2011-03-31,348.5075,AAPL,9786400
2205,2011-03-30,348.63,AAPL,11764500
2206,2011-03-29,350.96,AAPL,12603600
2207,2011-03-28,350.44,AAPL,11048400
2208,2011-03-25,351.54,AAPL,16032500
2209,2011-03-24,344.97,AAPL,14454000
2210,2011-03-23,339.19,AAPL,13321300
2211,2011-03-22,341.2,AAPL,11640100
2212,2011-03-21,339.3,AAPL,14621500
2213,2011-03-18,330.67,AAPL,26900500
2214,2011-03-17,334.64,AAPL,23550800
2215,2011-03-16,330.01,AAPL,41500400
2216,2011-03-15,345.43,AAPL,25752900
2217,2011-03-14,353.56,AAPL,15569900
2218,2011-03-11,351.99,AAPL,16824300
2219,2011-03-10,346.67,AAPL,18126400
2220,2011-03-09,352.47,AAPL,16189500
2221,2011-03-08,355.76,AAPL,12725600
2222,2011-03-07,355.36,AAPL,19504400
2223,2011-03-04,360.0,AAPL,16188100
2224,2011-03-03,359.56,AAPL,17885300
2225,2011-03-02,352.12,AAPL,21521100
2226,2011-03-01,349.31,AAPL,16290600
2227,2011-02-28,353.21,AAPL,14395500
2228,2011-02-25,348.16,AAPL,13572100
2229,2011-02-24,342.88,AAPL,17853600
2230,2011-02-23,342.62,AAPL,23994800
2231,2011-02-22,338.61,AAPL,31162700
2232,2011-02-18,350.56,AAPL,29144900
2233,2011-02-17,358.3,AAPL,18949400
2234,2011-02-16,363.13,AAPL,17184200
2235,2011-02-15,359.9,AAPL,10149100
2236,2011-02-14,359.18,AAPL,11086300
2237,2011-02-11,356.85,AAPL,13127600
2238,2011-02-10,354.54,AAPL,33162500
2239,2011-02-09,358.16,AAPL,17240900
2240,2011-02-08,355.2,AAPL,13608600
2241,2011-02-07,351.88,AAPL,17322200
2242,2011-02-04,346.5,AAPL,11494300
2243,2011-02-03,343.44,AAPL,14064200
2244,2011-02-02,344.32,AAPL,9248400
2245,2011-02-01,345.03,AAPL,15236900
2246,2011-01-31,339.32,AAPL,13473100
2247,2011-01-28,336.1,AAPL,21144900
2248,2011-01-27,343.21,AAPL,10179500
2249,2011-01-26,343.85,AAPL,18102700
2250,2011-01-25,341.4,AAPL,19531000
2251,2011-01-24,337.45,AAPL,20524400
2252,2011-01-21,326.72,AAPL,26942900
2253,2011-01-20,332.68,AAPL,27313900
2254,2011-01-19,338.84,AAPL,40557600
2255,2011-01-18,340.65,AAPL,67178500
2256,2011-01-14,348.48,AAPL,11030000
2257,2011-01-13,345.68,AAPL,10599300
2258,2011-01-12,344.42,AAPL,10806800
2259,2011-01-11,341.64,AAPL,15861000
2260,2011-01-10,342.455,AAPL,16020000
2261,2011-01-07,336.12,AAPL,11140400
2262,2011-01-06,333.73,AAPL,10729600
2263,2011-01-05,334.0,AAPL,9125700
2264,2011-01-04,331.29,AAPL,11038600
2265,2011-01-03,329.57,AAPL,15897800
2266,2010-12-31,322.56,AAPL,6911000
2267,2010-12-30,323.66,AAPL,5624800
2268,2010-12-29,325.29,AAPL,5826400
2269,2010-12-28,325.47,AAPL,6283000
2270,2010-12-27,324.68,AAPL,8922000
2271,2010-12-23,323.6,AAPL,7969900
2272,2010-12-22,325.16,AAPL,9497200
2273,2010-12-21,324.205,AAPL,9155500
2274,2010-12-20,322.21,AAPL,13771800
2275,2010-12-17,320.61,AAPL,13818900
2276,2010-12-16,321.25,AAPL,11501100
2277,2010-12-15,320.36,AAPL,14904000
2278,2010-12-14,320.29,AAPL,12536000
2279,2010-12-13,321.67,AAPL,15707700
2280,2010-12-10,320.56,AAPL,9375400
2281,2010-12-09,319.7575,AAPL,10505400
2282,2010-12-08,321.01,AAPL,11497700
2283,2010-12-07,318.21,AAPL,13980500
2284,2010-12-06,320.15,AAPL,16017200
2285,2010-12-03,317.44,AAPL,12217600
2286,2010-12-02,318.15,AAPL,16529900
2287,2010-12-01,316.4,AAPL,16491100
2288,2010-11-30,311.15,AAPL,17923500
2289,2010-11-29,316.87,AAPL,15920900
2290,2010-11-26,315.0,AAPL,8485200
2291,2010-11-24,314.795,AAPL,14775900
2292,2010-11-23,308.73,AAPL,18551700
2293,2010-11-22,313.36,AAPL,14038400
2294,2010-11-19,306.73,AAPL,13744400
2295,2010-11-18,308.43,AAPL,17660400
2296,2010-11-17,300.5,AAPL,17123200
2297,2010-11-16,301.59,AAPL,23487500
2298,2010-11-15,307.035,AAPL,14414500
2299,2010-11-12,308.03,AAPL,28423100
2300,2010-11-11,316.655,AAPL,12903000
2301,2010-11-10,318.03,AAPL,13722400
2302,2010-11-09,316.08,AAPL,13698000
2303,2010-11-08,318.62,AAPL,10062800
2304,2010-11-05,317.13,AAPL,12901900
2305,2010-11-04,318.27,AAPL,22946000
2306,2010-11-03,312.8,AAPL,18155300
2307,2010-11-02,309.36,AAPL,15497500
2308,2010-11-01,304.18,AAPL,15138900
2309,2010-10-29,300.98,AAPL,15375400
2310,2010-10-28,305.24,AAPL,19680400
2311,2010-10-27,307.83,AAPL,14250100
2312,2010-10-26,308.05,AAPL,14033200
2313,2010-10-25,308.84,AAPL,14016500
2314,2010-10-22,307.47,AAPL,13313500
2315,2010-10-21,309.52,AAPL,19695000
2316,2010-10-20,310.53,AAPL,25772300
2317,2010-10-19,309.49,AAPL,44028000
2318,2010-10-18,318.0,AAPL,39036100
2319,2010-10-15,314.74,AAPL,32935500
2320,2010-10-14,302.31,AAPL,15546300
2321,2010-10-13,300.14,AAPL,22503300
2322,2010-10-12,298.54,AAPL,19948000
2323,2010-10-11,295.36,AAPL,15276900
2324,2010-10-08,294.07,AAPL,23514400
2325,2010-10-07,289.22,AAPL,14585700
2326,2010-10-06,289.19,AAPL,23959600
2327,2010-10-05,288.94,AAPL,17927400
2328,2010-10-04,278.64,AAPL,15546500
2329,2010-10-01,282.52,AAPL,16005100
2330,2010-09-30,283.75,AAPL,24049700
2331,2010-09-29,287.37,AAPL,16773000
2332,2010-09-28,286.86,AAPL,36965800
2333,2010-09-27,291.164,AAPL,17244100
2334,2010-09-24,292.32,AAPL,23196000
2335,2010-09-23,288.92,AAPL,28075600
2336,2010-09-22,287.75,AAPL,20903200
2337,2010-09-21,283.77,AAPL,23859800
2338,2010-09-20,283.23,AAPL,23524200
2339,2010-09-17,275.37,AAPL,22659900
2340,2010-09-16,276.57,AAPL,23289400
2341,2010-09-15,270.22,AAPL,15334600
2342,2010-09-14,268.06,AAPL,14576800
2343,2010-09-13,267.04,AAPL,13885000
2344,2010-09-10,263.41,AAPL,13840800
2345,2010-09-09,263.07,AAPL,15663400
2346,2010-09-08,262.92,AAPL,18805400
2347,2010-09-07,257.81,AAPL,12234200
2348,2010-09-03,258.77,AAPL,18599600
2349,2010-09-02,252.17,AAPL,14836700
2350,2010-09-01,250.33,AAPL,24894200
2351,2010-08-31,243.1,AAPL,15028100
2352,2010-08-30,242.5,AAPL,13688900
2353,2010-08-27,241.62,AAPL,19585400
2354,2010-08-26,240.28,AAPL,16660900
2355,2010-08-25,242.89,AAPL,21316700
2356,2010-08-24,239.93,AAPL,21520200
2357,2010-08-23,245.8,AAPL,14787200
2358,2010-08-20,249.64,AAPL,13722500
2359,2010-08-19,249.88,AAPL,15239500
2360,2010-08-18,253.07,AAPL,12132000
2361,2010-08-17,251.97,AAPL,15094300
2362,2010-08-16,247.64,AAPL,11372500
2363,2010-08-13,249.1,AAPL,12673900
2364,2010-08-12,251.79,AAPL,19104300
2365,2010-08-11,250.19,AAPL,22144800
2366,2010-08-10,259.41,AAPL,16140000
2367,2010-08-09,261.75,AAPL,10826000
2368,2010-08-06,260.091,AAPL,15889200
2369,2010-08-05,261.7,AAPL,10324900
2370,2010-08-04,262.98,AAPL,15013400
2371,2010-08-03,261.93,AAPL,14916200
2372,2010-08-02,261.85,AAPL,15287700
2373,2010-07-30,257.25,AAPL,16007500
2374,2010-07-29,258.11,AAPL,22993100
2375,2010-07-28,260.96,AAPL,18570900
2376,2010-07-27,264.08,AAPL,20884700
2377,2010-07-26,259.28,AAPL,15019700
2378,2010-07-23,259.94,AAPL,19049600
2379,2010-07-22,259.024,AAPL,23047100
2380,2010-07-21,254.24,AAPL,42345400
2381,2010-07-20,251.89,AAPL,38391100
2382,2010-07-19,245.58,AAPL,36588500
2383,2010-07-16,249.9,AAPL,37137800
2384,2010-07-15,251.45,AAPL,29459500
2385,2010-07-14,252.727,AAPL,29001700
2386,2010-07-13,251.798,AAPL,42533000
2387,2010-07-12,257.285,AAPL,20102800
2388,2010-07-09,259.62,AAPL,15475800
2389,2010-07-08,258.09,AAPL,26362300
2390,2010-07-07,258.665,AAPL,23377000
2391,2010-07-06,248.63,AAPL,21972700
2392,2010-07-02,246.94,AAPL,24780100
2393,2010-07-01,248.48,AAPL,36532000
2394,2010-06-30,251.53,AAPL,26409000
2395,2010-06-29,256.17,AAPL,40476600
2396,2010-06-28,268.3,AAPL,20891000
2397,2010-06-25,266.7,AAPL,19640800
2398,2010-06-24,269.0,AAPL,25509900
2399,2010-06-23,270.97,AAPL,27444900
2400,2010-06-22,273.85,AAPL,25616500
2401,2010-06-21,270.17,AAPL,27731800
2402,2010-06-18,274.074,AAPL,28022200
2403,2010-06-17,271.87,AAPL,31173400
2404,2010-06-16,267.25,AAPL,27988500
2405,2010-06-15,259.69,AAPL,20895500
2406,2010-06-14,254.28,AAPL,21534300
2407,2010-06-11,253.51,AAPL,19491400
2408,2010-06-10,250.51,AAPL,27727000
2409,2010-06-09,243.2,AAPL,30522500
2410,2010-06-08,249.33,AAPL,35741800
2411,2010-06-07,250.94,AAPL,31676500
2412,2010-06-04,255.965,AAPL,27082300
2413,2010-06-03,263.12,AAPL,23218100
2414,2010-06-02,263.95,AAPL,24591000
2415,2010-06-01,260.83,AAPL,31302600
2416,2010-05-28,256.88,AAPL,29129100
2417,2010-05-27,253.35,AAPL,23795800
2418,2010-05-26,244.109,AAPL,30380500
2419,2010-05-25,245.22,AAPL,37428800
2420,2010-05-24,246.76,AAPL,26937100
2421,2010-05-21,242.32,AAPL,43710400
2422,2010-05-20,237.76,AAPL,45818400
2423,2010-05-19,248.34,AAPL,36633100
2424,2010-05-18,252.36,AAPL,27952800
2425,2010-05-17,254.22,AAPL,27244100
2426,2010-05-14,253.82,AAPL,27120100
2427,2010-05-13,258.36,AAPL,21418300
2428,2010-05-12,262.09,AAPL,23370700
2429,2010-05-11,256.52,AAPL,30318100
2430,2010-05-10,253.99,AAPL,35153800
2431,2010-05-07,235.86,AAPL,59857800
2432,2010-05-06,246.25,AAPL,45923600
2433,2010-05-05,255.985,AAPL,31539400
2434,2010-05-04,258.68,AAPL,25850700
2435,2010-05-03,266.35,AAPL,16226500
2436,2010-04-30,261.09,AAPL,19373700
2437,2010-04-29,268.64,AAPL,19958600
2438,2010-04-28,261.6,AAPL,27085800
2439,2010-04-27,262.04,AAPL,25333700
2440,2010-04-26,269.5,AAPL,17109600
2441,2010-04-23,270.83,AAPL,28462700
2442,2010-04-22,266.4695,AAPL,28336600
2443,2010-04-21,259.22,AAPL,35085400
2444,2010-04-20,244.59,AAPL,26368800
2445,2010-04-19,247.07,AAPL,20247300
2446,2010-04-16,247.4,AAPL,26805200
2447,2010-04-15,248.92,AAPL,13456600
2448,2010-04-14,245.69,AAPL,14431300
2449,2010-04-13,242.43,AAPL,10936100
2450,2010-04-12,242.29,AAPL,11893800
2451,2010-04-09,241.79,AAPL,11935100
2452,2010-04-08,239.95,AAPL,20463900
2453,2010-04-07,240.6,AAPL,22446500
2454,2010-04-06,239.54,AAPL,15964900
2455,2010-04-05,238.49,AAPL,24446700
2456,2010-04-01,235.97,AAPL,21540900
2457,2010-03-31,235.0,AAPL,15380700
2458,2010-03-30,235.845,AAPL,18832500
2459,2010-03-29,232.39,AAPL,19312300
2460,2010-03-26,230.9,AAPL,22888400
2461,2010-03-25,226.65,AAPL,19367300
2462,2010-03-24,229.37,AAPL,21349300
2463,2010-03-23,228.36,AAPL,21515400
2464,2010-03-22,224.75,AAPL,16300700
2465,2010-03-19,222.2499,AAPL,19980200
2466,2010-03-18,224.65,AAPL,12218200
2467,2010-03-17,224.12,AAPL,16105600
2468,2010-03-16,224.45,AAPL,15961000
2469,2010-03-15,223.84,AAPL,17625100
2470,2010-03-12,226.6,AAPL,14868700
2471,2010-03-11,225.5,AAPL,14489300
2472,2010-03-10,224.84,AAPL,21293500
2473,2010-03-09,223.02,AAPL,32866400
2474,2010-03-08,219.08,AAPL,15353200
2475,2010-03-05,218.95,AAPL,32129300
2476,2010-03-04,210.71,AAPL,13072900
2477,2010-03-03,209.33,AAPL,13287600
2478,2010-03-02,208.85,AAPL,20233800
2479,2010-03-01,208.99,AAPL,19646200
2480,2010-02-26,204.62,AAPL,18123600
2481,2010-02-25,202.0,AAPL,23754500
2482,2010-02-24,200.656,AAPL,16448800
2483,2010-02-23,197.059,AAPL,20539100
2484,2010-02-22,200.416,AAPL,13948700
2485,2010-02-19,201.67,AAPL,14838200
2486,2010-02-18,202.928,AAPL,15100900
2487,2010-02-17,202.55,AAPL,15585600
2488,2010-02-16,203.4,AAPL,19419200
2489,2010-02-12,200.38,AAPL,23409600
2490,2010-02-11,198.67,AAPL,19655200
2491,2010-02-10,195.116,AAPL,13227200
2492,2010-02-09,196.19,AAPL,22603100
2493,2010-02-08,194.12,AAPL,17081100
2494,2010-02-05,195.46,AAPL,30368100
2495,2010-02-04,192.05,AAPL,27059000
2496,2010-02-03,199.23,AAPL,21976000
2497,2010-02-02,195.86,AAPL,24940800
2498,2010-02-01,194.73,AAPL,26781300
2499,2010-01-29,192.063,AAPL,44498300
2500,2010-01-28,199.29,AAPL,41910800
2501,2010-01-27,207.884,AAPL,61520300
2502,2010-01-26,205.94,AAPL,66682500
2503,2010-01-25,203.075,AAPL,38060700
2504,2010-01-22,197.75,AAPL,31491700
2505,2010-01-21,208.072,AAPL,21719800
2506,2010-01-20,211.725,AAPL,21862600
2507,2010-01-19,215.04,AAPL,26071700
2508,2010-01-15,205.93,AAPL,21216700
2509,2010-01-14,209.43,AAPL,15460500
2510,2010-01-13,210.65,AAPL,21639000
2511,2010-01-12,207.72,AAPL,21230700
2512,2010-01-11,210.11,AAPL,16508200
2513,2010-01-08,211.98,AAPL,15986100
2514,2010-01-07,210.58,AAPL,17040400
2515,2010-01-06,210.97,AAPL,19720000
2516,2010-01-05,214.38,AAPL,21496600
2517,2010-01-04,214.01,AAPL,17633200
2518,2009-12-31,210.732,AAPL,12586100
2519,2009-12-30,211.64,AAPL,14717300
2520,2009-12-29,209.1,AAPL,15900200
2521,2009-12-28,211.61,AAPL,23020200
2522,2009-12-24,209.04,AAPL,17888900
2523,2009-12-23,202.1,AAPL,12340200
2524,2009-12-22,200.36,AAPL,12482700
2525,2009-12-21,198.23,AAPL,21853800
2526,2009-12-18,195.43,AAPL,21741800
2527,2009-12-17,191.86,AAPL,13887100
2528,2009-12-16,195.03,AAPL,12606600
2529,2009-12-15,194.17,AAPL,14980700
2530,2009-12-14,196.98,AAPL,17706800
2531,2009-12-11,194.67,AAPL,15349100
2532,2009-12-10,196.43,AAPL,17488200
2533,2009-12-09,197.8,AAPL,24456500
2534,2009-12-08,189.87,AAPL,24657100
2535,2009-12-07,188.95,AAPL,25527100
2536,2009-12-04,193.32,AAPL,29531600
2537,2009-12-03,196.48,AAPL,16025700
2538,2009-12-02,196.23,AAPL,25545000
2539,2009-12-01,196.97,AAPL,16634400
2540,2009-11-30,199.91,AAPL,15173500
2541,2009-11-27,200.59,AAPL,10544900
2542,2009-11-25,204.19,AAPL,10230500
2543,2009-11-24,204.44,AAPL,11372800
2544,2009-11-23,205.88,AAPL,16960600
2545,2009-11-20,199.92,AAPL,14523800
2546,2009-11-19,200.51,AAPL,19368800
2547,2009-11-18,205.96,AAPL,13368600
2548,2009-11-17,207.0,AAPL,14161200
2549,2009-11-16,206.63,AAPL,17328800
2550,2009-11-13,204.45,AAPL,12258600
2551,2009-11-12,201.99,AAPL,12990400
2552,2009-11-11,203.25,AAPL,15852500
2553,2009-11-10,202.98,AAPL,14328400
2554,2009-11-09,201.46,AAPL,18887700
2555,2009-11-06,194.34,AAPL,10539200
2556,2009-11-05,194.0301,AAPL,13742900
2557,2009-11-04,190.81,AAPL,17411800
2558,2009-11-03,188.75,AAPL,18662200
2559,2009-11-02,189.31,AAPL,24249400
2560,2009-10-30,188.5,AAPL,25625900
2561,2009-10-29,196.35,AAPL,20366800
2562,2009-10-28,192.4,AAPL,29228100
2563,2009-10-27,197.37,AAPL,27019700
2564,2009-10-26,202.48,AAPL,17297800
2565,2009-10-23,203.94,AAPL,15028100
2566,2009-10-22,205.2,AAPL,28264000
2567,2009-10-21,204.92,AAPL,42633100
2568,2009-10-20,198.76,AAPL,40751400
2569,2009-10-19,189.86,AAPL,33651100
2570,2009-10-16,188.05,AAPL,15408100
2571,2009-10-15,190.56,AAPL,13341300
2572,2009-10-14,191.29,AAPL,13411100
2573,2009-10-13,190.02,AAPL,12429300
2574,2009-10-12,190.81,AAPL,10286600
2575,2009-10-09,190.47,AAPL,10474000
2576,2009-10-08,189.27,AAPL,15650400
2577,2009-10-07,190.25,AAPL,16631000
2578,2009-10-06,190.01,AAPL,21610200
2579,2009-10-05,186.024,AAPL,15111900
