date,price,symbol,volume
2017-06-29,1577.0000,EXPN,270324
2017-06-28,1613.0000,EXPN,182745
2017-06-27,1619.3000,EXPN,1322592
2017-06-26,1624.5000,EXPN,179978
2017-06-23,1619.0000,EXPN,133516
2017-06-22,1609.0000,EXPN,363169
2017-06-21,1632.0000,EXPN,128164
2017-06-20,1633.0000,EXPN,84237
2017-06-19,1635.0000,EXPN,1055884
2017-06-16,1614.0000,EXPN,5773682
2017-06-15,1617.0000,EXPN,2212736
2017-06-14,1620.0000,EXPN,2446735
2017-06-13,1614.0000,EXPN,1662187
2017-06-12,1615.0000,EXPN,1857770
2017-06-09,1623.0000,EXPN,1935759
2017-06-08,1601.0000,EXPN,2043784
2017-06-07,1591.0000,EXPN,2188249
2017-06-06,1609.0000,EXPN,2527917
2017-06-05,1586.0000,EXPN,2405465
2017-06-02,1600.0000,EXPN,2310838
2017-06-01,1611.0000,EXPN,4573215
2017-05-31,1618.0000,EXPN,3571552
2017-05-30,1615.0000,EXPN,3806837
2017-05-26,1641.0000,EXPN,2919360
2017-05-25,1646.0000,EXPN,2194262
2017-05-24,1666.0000,EXPN,1828144
2017-05-23,1658.0000,EXPN,1814419
2017-05-22,1646.0000,EXPN,2245290
2017-05-19,1631.0000,EXPN,4135291
2017-05-18,1660.0000,EXPN,2726401
2017-05-17,1694.0000,EXPN,2053125
2017-05-16,1705.0000,EXPN,1995358
2017-05-15,1679.0000,EXPN,3535365
2017-05-12,1687.0000,EXPN,1832128
2017-05-11,1671.0000,EXPN,1740723
2017-05-10,1674.0000,EXPN,1626739
2017-05-09,1689.0000,EXPN,1035453
2017-05-08,1680.0000,EXPN,1418400
2017-05-05,1693.0000,EXPN,1122097
2017-05-04,1681.0000,EXPN,2959833
2017-05-03,1673.0000,EXPN,1730741
2017-05-02,1685.0000,EXPN,2929420
2017-04-28,1659.0000,EXPN,1749146
2017-04-27,1668.0000,EXPN,2001214
2017-04-26,1652.0000,EXPN,2091032
2017-04-25,1650.0000,EXPN,1634755
2017-04-24,1641.0000,EXPN,2018482
2017-04-21,1596.0000,EXPN,1900108
2017-04-20,1585.0000,EXPN,2121199
2017-04-19,1587.0000,EXPN,3094040
2017-04-18,1581.0000,EXPN,2463869
2017-04-13,1621.0000,EXPN,1401809
2017-04-12,1629.0000,EXPN,1814256
2017-04-11,1614.0000,EXPN,2238567
2017-04-10,1602.0000,EXPN,1359925
2017-04-07,1617.0000,EXPN,1278506
2017-04-06,1609.0000,EXPN,1879981
2017-04-05,1604.0000,EXPN,2569790
2017-04-04,1620.0000,EXPN,1313493
2017-04-03,1620.0000,EXPN,1744127
2017-03-31,1628.0000,EXPN,1877485
2017-03-30,1622.0000,EXPN,1138990
2017-03-29,1622.0000,EXPN,1754053
2017-03-28,1624.0000,EXPN,1257403
2017-03-27,1632.0000,EXPN,1130708
2017-03-24,1636.0000,EXPN,1130203
2017-03-23,1628.0000,EXPN,1229556
2017-03-22,1624.0000,EXPN,1530852
2017-03-21,1626.0000,EXPN,1169850
2017-03-20,1641.0000,EXPN,785714
2017-03-17,1642.0000,EXPN,3122170
2017-03-16,1631.0000,EXPN,1608978
2017-03-15,1639.0000,EXPN,1098253
2017-03-14,1634.0000,EXPN,1473121
2017-03-13,1638.0000,EXPN,1163597
2017-03-10,1626.0000,EXPN,1189726
2017-03-09,1620.0000,EXPN,1684114
2017-03-08,1621.0000,EXPN,1244028
2017-03-07,1609.0000,EXPN,1168708
2017-03-06,1605.0000,EXPN,888354
2017-03-03,1614.0000,EXPN,1246536
2017-03-02,1623.0000,EXPN,1660046
2017-03-01,1619.0000,EXPN,2042683
2017-02-28,1597.0000,EXPN,2215325
2017-02-27,1601.0000,EXPN,803843
2017-02-24,1593.0000,EXPN,1156527
2017-02-23,1593.0000,EXPN,1678314
2017-02-22,1602.0000,EXPN,1924936
2017-02-21,1587.0000,EXPN,1790320
2017-02-20,1608.0000,EXPN,1132673
2017-02-17,1608.0000,EXPN,3045306
2017-02-16,1597.0000,EXPN,2272195
2017-02-15,1577.0000,EXPN,1416376
2017-02-14,1565.0000,EXPN,1179300
2017-02-13,1568.0000,EXPN,1452626
2017-02-10,1565.0000,EXPN,1585331
2017-02-09,1564.0000,EXPN,1222206
2017-02-08,1560.0000,EXPN,1186160
2017-02-07,1560.0000,EXPN,1390436
2017-02-06,1558.0000,EXPN,1334971
2017-02-03,1555.0000,EXPN,1928085
2017-02-02,1553.0000,EXPN,1859219
2017-02-01,1532.0000,EXPN,1662247
2017-01-31,1529.0000,EXPN,2711361
2017-01-30,1547.0000,EXPN,1257611
2017-01-27,1549.0000,EXPN,2047117
2017-01-26,1532.0000,EXPN,1785059
2017-01-25,1545.0000,EXPN,1881388
2017-01-24,1539.0000,EXPN,2317264
2017-01-23,1534.0000,EXPN,1648164
2017-01-20,1539.0000,EXPN,2797441
2017-01-19,1534.0000,EXPN,2900360
2017-01-18,1551.0000,EXPN,3981120
2017-01-17,1578.0000,EXPN,2115692
2017-01-16,1612.0000,EXPN,1373973
2017-01-13,1601.0000,EXPN,1263648
2017-01-12,1597.0000,EXPN,1437828
2017-01-11,1583.0000,EXPN,2097519
2017-01-10,1579.0000,EXPN,1751616
2017-01-09,1579.0000,EXPN,1736562
2017-01-06,1569.0000,EXPN,1587657
2017-01-05,1569.0000,EXPN,1830959
2017-01-04,1580.0000,EXPN,1706779
2017-01-03,1586.0000,EXPN,2433548
2016-12-30,1574.0000,EXPN,903146
2016-12-29,1575.0000,EXPN,1040376
2016-12-28,1573.0000,EXPN,1456533
2016-12-23,1553.0000,EXPN,866912
2016-12-22,1545.0000,EXPN,1648048
2016-12-21,1525.0000,EXPN,3825497
2016-12-20,1509.0000,EXPN,1364277
2016-12-19,1517.0000,EXPN,1220219
2016-12-16,1512.0000,EXPN,2143298
2016-12-15,1499.0000,EXPN,1839084
2016-12-14,1501.0000,EXPN,2076888
2016-12-13,1500.0000,EXPN,2587507
2016-12-12,1489.0000,EXPN,2110344
2016-12-09,1507.0000,EXPN,2343692
2016-12-08,1496.0000,EXPN,3376375
2016-12-07,1505.0000,EXPN,2374950
2016-12-06,1488.0000,EXPN,2908310
2016-12-05,1494.0000,EXPN,2627065
2016-12-02,1512.0000,EXPN,2414778
2016-12-01,1500.0000,EXPN,3446912
2016-11-30,1510.0000,EXPN,4580651
2016-11-29,1500.0000,EXPN,3250217
2016-11-28,1490.0000,EXPN,5245916
2016-11-25,1477.0000,EXPN,1427166
2016-11-24,1462.0000,EXPN,1322672
2016-11-23,1457.0000,EXPN,2233721
2016-11-22,1452.0000,EXPN,3040210
2016-11-21,1449.0000,EXPN,3616790
2016-11-18,1430.0000,EXPN,3332469
2016-11-17,1425.0000,EXPN,2755491
2016-11-16,1402.0000,EXPN,4057189
2016-11-15,1396.0000,EXPN,3583144
2016-11-14,1383.0000,EXPN,3241399
2016-11-11,1402.0000,EXPN,3902211
2016-11-10,1444.0000,EXPN,3543922
2016-11-09,1467.0000,EXPN,4341481
2016-11-08,1517.0000,EXPN,2555211
2016-11-07,1505.0000,EXPN,1669676
2016-11-04,1493.0000,EXPN,2380922
2016-11-03,1502.0000,EXPN,2849012
2016-11-02,1530.0000,EXPN,2319602
2016-11-01,1564.0000,EXPN,2483228
2016-10-31,1573.0000,EXPN,1889365
2016-10-28,1561.0000,EXPN,1504630
2016-10-27,1568.0000,EXPN,2000481
2016-10-26,1560.0000,EXPN,1530145
2016-10-25,1564.0000,EXPN,1387379
2016-10-24,1563.0000,EXPN,1257521
2016-10-21,1582.0000,EXPN,1197856
2016-10-20,1588.0000,EXPN,924029
2016-10-19,1589.0000,EXPN,1334437
2016-10-18,1577.0000,EXPN,1242857
2016-10-17,1582.0000,EXPN,1876911
2016-10-14,1591.0000,EXPN,1433941
2016-10-13,1572.0000,EXPN,1501100
2016-10-12,1562.0000,EXPN,1309949
2016-10-11,1579.0000,EXPN,912722
2016-10-10,1593.0000,EXPN,1076897
2016-10-07,1587.0000,EXPN,1742452
2016-10-06,1586.0000,EXPN,1902464
2016-10-05,1572.0000,EXPN,1523735
2016-10-04,1594.0000,EXPN,3603514
2016-10-03,1569.0000,EXPN,2218003
2016-09-30,1544.0000,EXPN,2106531
2016-09-29,1552.0000,EXPN,2280255
2016-09-28,1551.0000,EXPN,1310906
2016-09-27,1544.0000,EXPN,1807052
2016-09-26,1550.0000,EXPN,1356102
2016-09-23,1569.0000,EXPN,1041843
2016-09-22,1578.0000,EXPN,1610843
2016-09-21,1558.0000,EXPN,1529444
2016-09-20,1563.0000,EXPN,1867831
2016-09-19,1564.0000,EXPN,1682424
2016-09-16,1538.0000,EXPN,3073432
2016-09-15,1545.0000,EXPN,2578862
2016-09-14,1514.0000,EXPN,1877029
2016-09-13,1503.0000,EXPN,1719144
2016-09-12,1509.0000,EXPN,1151078
2016-09-09,1516.0000,EXPN,1132366
2016-09-08,1542.0000,EXPN,1914408
2016-09-07,1543.0000,EXPN,2231882
2016-09-06,1524.0000,EXPN,1776027
2016-09-05,1537.0000,EXPN,922913
2016-09-02,1545.0000,EXPN,2614656
2016-09-01,1501.0000,EXPN,1673277
2016-08-31,1514.0000,EXPN,1923732
2016-08-30,1523.0000,EXPN,1525954
2016-08-26,1521.0000,EXPN,1328759
2016-08-25,1510.0000,EXPN,1075575
2016-08-24,1513.0000,EXPN,1199193
2016-08-23,1520.0000,EXPN,1515558
2016-08-22,1507.0000,EXPN,1187244
2016-08-19,1505.0000,EXPN,1084650
2016-08-18,1513.0000,EXPN,1260777
2016-08-17,1506.0000,EXPN,1298705
2016-08-16,1518.0000,EXPN,1270439
2016-08-15,1541.0000,EXPN,1216550
2016-08-12,1534.0000,EXPN,1125804
2016-08-11,1527.0000,EXPN,2678611
2016-08-10,1503.0000,EXPN,1445702
2016-08-09,1491.0000,EXPN,1209298
2016-08-08,1472.0000,EXPN,3542505
2016-08-05,1463.0000,EXPN,1454784
2016-08-04,1466.0000,EXPN,2076957
2016-08-03,1434.0000,EXPN,1875563
2016-08-02,1453.0000,EXPN,2916366
2016-08-01,1478.0000,EXPN,1540842
2016-07-29,1477.0000,EXPN,1841028
2016-07-28,1476.0000,EXPN,2200605
2016-07-27,1472.0000,EXPN,1395508
2016-07-26,1471.0000,EXPN,1314451
2016-07-25,1479.0000,EXPN,1157160
2016-07-22,1476.0000,EXPN,2057375
2016-07-21,1469.0000,EXPN,1210741
2016-07-20,1470.0000,EXPN,1443414
2016-07-19,1465.0000,EXPN,1742157
2016-07-18,1462.0000,EXPN,1357064
2016-07-15,1472.0000,EXPN,2129296
2016-07-14,1459.0000,EXPN,3378185
2016-07-13,1463.0000,EXPN,3622864
2016-07-12,1467.0000,EXPN,2034620
2016-07-11,1485.0000,EXPN,1840273
2016-07-08,1449.0000,EXPN,1663879
2016-07-07,1441.0000,EXPN,1898548
2016-07-06,1425.0000,EXPN,2675844
2016-07-05,1436.0000,EXPN,2043638
2016-07-04,1430.0000,EXPN,1777180
2016-07-01,1435.0000,EXPN,2841370
2016-06-30,1412.0000,EXPN,3204782
2016-06-29,1359.0000,EXPN,2776147
2016-06-28,1322.0000,EXPN,2953057
2016-06-27,1303.0000,EXPN,4301295
2016-06-24,1335.0000,EXPN,6373896
2016-06-23,1328.0000,EXPN,2319636
2016-06-22,1322.0000,EXPN,3027784
2016-06-21,1294.0000,EXPN,2174651
2016-06-20,1282.0000,EXPN,1840592
2016-06-17,1245.0000,EXPN,2552386
2016-06-16,1235.0000,EXPN,2117598
2016-06-15,1251.0000,EXPN,2246854
2016-06-14,1236.0000,EXPN,2369968
2016-06-13,1263.0000,EXPN,1472857
2016-06-10,1282.0000,EXPN,1348545
2016-06-09,1300.0000,EXPN,2261739
2016-06-08,1328.0000,EXPN,1527296
2016-06-07,1318.0000,EXPN,1979362
2016-06-06,1307.0000,EXPN,2041590
2016-06-03,1296.0000,EXPN,1238206
2016-06-02,1296.0000,EXPN,1619618
2016-06-01,1293.0000,EXPN,2104291
2016-05-31,1306.0000,EXPN,3273891
2016-05-27,1291.0000,EXPN,1335570
2016-05-26,1287.0000,EXPN,2265137
2016-05-25,1271.0000,EXPN,1735904
2016-05-24,1288.0000,EXPN,1746401
2016-05-23,1272.0000,EXPN,1212963
2016-05-20,1265.0000,EXPN,1745694
2016-05-19,1257.0000,EXPN,1826085
2016-05-18,1275.0000,EXPN,2506128
2016-05-17,1267.0000,EXPN,1650205
2016-05-16,1258.0000,EXPN,850430
2016-05-13,1253.0000,EXPN,2815154
2016-05-12,1258.0000,EXPN,2647741
2016-05-11,1265.0000,EXPN,2756457
2016-05-10,1270.0000,EXPN,1815964
2016-05-09,1258.0000,EXPN,1404774
2016-05-06,1251.0000,EXPN,2004303
2016-05-05,1267.0000,EXPN,1447231
2016-05-04,1266.0000,EXPN,1704094
2016-05-03,1265.0000,EXPN,2376919
2016-04-29,1251.0000,EXPN,1500539
2016-04-28,1271.0000,EXPN,1569605
2016-04-27,1266.0000,EXPN,1515769
2016-04-26,1260.0000,EXPN,1393744
2016-04-25,1259.0000,EXPN,1297283
2016-04-22,1256.0000,EXPN,1830218
2016-04-21,1277.0000,EXPN,1340661
2016-04-20,1288.0000,EXPN,2033313
2016-04-19,1290.0000,EXPN,2296496
2016-04-18,1259.0000,EXPN,1235335
2016-04-15,1253.0000,EXPN,1705536
2016-04-14,1251.0000,EXPN,1424647
2016-04-13,1239.0000,EXPN,1830908
2016-04-12,1232.0000,EXPN,1418868
2016-04-11,1233.0000,EXPN,1659163
2016-04-08,1239.0000,EXPN,2777135
2016-04-07,1255.0000,EXPN,1702651
2016-04-06,1266.0000,EXPN,1417619
2016-04-05,1250.0000,EXPN,1262830
2016-04-04,1265.0000,EXPN,1313465
2016-04-01,1251.0000,EXPN,1933395
2016-03-31,1245.0000,EXPN,1685455
2016-03-30,1246.0000,EXPN,3862693
2016-03-29,1229.0000,EXPN,1607676
2016-03-24,1213.0000,EXPN,1868677
2016-03-23,1220.0000,EXPN,2325230
2016-03-22,1205.0000,EXPN,1467212
2016-03-21,1202.0000,EXPN,1334217
2016-03-18,1206.0000,EXPN,2708612
2016-03-17,1208.0000,EXPN,2141693
2016-03-16,1208.0000,EXPN,1368277
2016-03-15,1211.0000,EXPN,1123258
2016-03-14,1215.0000,EXPN,1194726
2016-03-11,1206.0000,EXPN,1109644
2016-03-10,1184.0000,EXPN,1837126
2016-03-09,1201.0000,EXPN,1640625
2016-03-08,1193.0000,EXPN,1903565
2016-03-07,1202.0000,EXPN,1885601
2016-03-04,1203.0000,EXPN,1453908
2016-03-03,1190.0000,EXPN,1315279
2016-03-02,1194.0000,EXPN,1734375
2016-03-01,1204.0000,EXPN,1863260
2016-02-29,1183.0000,EXPN,2170396
2016-02-26,1172.0000,EXPN,1700338
2016-02-25,1168.0000,EXPN,1986271
2016-02-24,1150.0000,EXPN,1798276
2016-02-23,1164.0000,EXPN,1575661
2016-02-22,1184.0000,EXPN,1300438
2016-02-19,1162.0000,EXPN,1577334
2016-02-18,1160.0000,EXPN,1319331
2016-02-17,1162.0000,EXPN,1448340
2016-02-16,1126.0000,EXPN,1522834
2016-02-15,1119.0000,EXPN,1308460
2016-02-12,1102.0000,EXPN,2077142
2016-02-11,1073.0000,EXPN,2180476
2016-02-10,1107.0000,EXPN,2109085
2016-02-09,1094.0000,EXPN,3081794
2016-02-08,1112.0000,EXPN,2489525
2016-02-05,1162.0000,EXPN,2120005
2016-02-04,1162.0000,EXPN,2224720
2016-02-03,1156.0000,EXPN,1913172
2016-02-02,1170.0000,EXPN,1863476
2016-02-01,1176.0000,EXPN,2244409
2016-01-29,1190.0000,EXPN,3845464
2016-01-28,1154.0000,EXPN,1526825
2016-01-27,1161.0000,EXPN,1797182
2016-01-26,1153.0000,EXPN,1892611
2016-01-25,1159.0000,EXPN,2042883
2016-01-22,1151.0000,EXPN,2214642
2016-01-21,1123.0000,EXPN,3268983
2016-01-20,1105.0000,EXPN,3355469
2016-01-19,1152.0000,EXPN,2143232
2016-01-18,1122.0000,EXPN,1834545
2016-01-15,1129.0000,EXPN,4095095
2016-01-14,1132.0000,EXPN,2480585
2016-01-13,1143.0000,EXPN,2674063
2016-01-12,1133.0000,EXPN,2255517
2016-01-11,1101.0000,EXPN,2622910
2016-01-08,1111.0000,EXPN,2117148
2016-01-07,1124.0000,EXPN,2413989
2016-01-06,1146.0000,EXPN,1403200
2016-01-05,1156.0000,EXPN,1478903
2016-01-04,1157.0000,EXPN,1994181
2015-12-30,1222.0000,EXPN,923274
2015-12-29,1223.0000,EXPN,1121277
2015-12-23,1198.0000,EXPN,1404767
2015-12-22,1175.0000,EXPN,1455392
2015-12-21,1161.0000,EXPN,1276510
2015-12-18,1166.0000,EXPN,3215419
2015-12-17,1168.0000,EXPN,2098160
2015-12-16,1150.0000,EXPN,2173470
2015-12-15,1154.0000,EXPN,2443730
2015-12-14,1121.0000,EXPN,3503861
2015-12-11,1155.0000,EXPN,1701419
2015-12-10,1174.0000,EXPN,1302254
2015-12-09,1178.0000,EXPN,2052641
2015-12-08,1191.0000,EXPN,1575044
2015-12-07,1212.0000,EXPN,1530206
2015-12-04,1207.0000,EXPN,1694817
2015-12-03,1203.0000,EXPN,2643608
2015-12-02,1254.0000,EXPN,1950381
2015-12-01,1233.0000,EXPN,1852447
2015-11-30,1231.0000,EXPN,3230101
2015-11-27,1222.0000,EXPN,1969485
2015-11-26,1217.0000,EXPN,1015576
2015-11-25,1209.0000,EXPN,1777682
2015-11-24,1191.0000,EXPN,2349510
2015-11-23,1204.0000,EXPN,1617093
2015-11-20,1216.0000,EXPN,1967563
2015-11-19,1217.0000,EXPN,2217197
2015-11-18,1193.0000,EXPN,1459379
2015-11-17,1193.0000,EXPN,1834833
2015-11-16,1185.0000,EXPN,2167224
2015-11-13,1179.0000,EXPN,2284994
2015-11-12,1193.0000,EXPN,2930394
2015-11-11,1214.0000,EXPN,3561648
2015-11-10,1187.0000,EXPN,3755239
2015-11-09,1104.0000,EXPN,1442661
2015-11-06,1115.0000,EXPN,2396545
2015-11-05,1113.0000,EXPN,2377824
2015-11-04,1144.0000,EXPN,1884753
2015-11-03,1126.0000,EXPN,1129333
2015-11-02,1114.0000,EXPN,1445796
2015-10-30,1108.0000,EXPN,1592948
2015-10-29,1116.0000,EXPN,2425653
2015-10-28,1127.0000,EXPN,1338542
2015-10-27,1111.0000,EXPN,1164327
2015-10-26,1118.0000,EXPN,1264873
2015-10-23,1127.0000,EXPN,2232415
2015-10-22,1102.0000,EXPN,2079427
2015-10-21,1105.0000,EXPN,1441109
2015-10-20,1090.0000,EXPN,1647037
2015-10-19,1093.0000,EXPN,1288621
2015-10-16,1086.0000,EXPN,1655877
2015-10-15,1092.0000,EXPN,1131697
2015-10-14,1085.0000,EXPN,3045615
2015-10-13,1085.0000,EXPN,2281369
2015-10-12,1104.0000,EXPN,1345070
2015-10-09,1106.0000,EXPN,1428304
2015-10-08,1094.0000,EXPN,1628455
2015-10-07,1084.0000,EXPN,3426340
2015-10-06,1076.0000,EXPN,1947051
2015-10-05,1072.0000,EXPN,2662880
2015-10-02,1034.0000,EXPN,6017916
2015-10-01,1075.0000,EXPN,2387685
2015-09-30,1058.0000,EXPN,2299224
2015-09-29,1031.0000,EXPN,1793682
2015-09-28,1037.0000,EXPN,2318257
2015-09-25,1061.0000,EXPN,2074762
2015-09-24,1022.0000,EXPN,2191125
2015-09-23,1035.0000,EXPN,2358018
2015-09-22,1031.0000,EXPN,2525671
2015-09-21,1058.0000,EXPN,2075393
2015-09-18,1055.0000,EXPN,4432274
2015-09-17,1064.0000,EXPN,4112231
2015-09-16,1070.0000,EXPN,1973361
2015-09-15,1053.0000,EXPN,2980428
2015-09-14,1035.0000,EXPN,2310102
2015-09-11,1045.0000,EXPN,1696716
2015-09-10,1059.0000,EXPN,2978245
2015-09-09,1075.0000,EXPN,1879046
2015-09-08,1062.0000,EXPN,2027850
2015-09-07,1060.0000,EXPN,1468768
2015-09-04,1052.0000,EXPN,3989130
2015-09-03,1096.0000,EXPN,2673606
2015-09-02,1075.0000,EXPN,2419526
2015-09-01,1075.0000,EXPN,2885245
2015-08-28,1109.0000,EXPN,2598789
2015-08-27,1091.0000,EXPN,2248260
2015-08-26,1064.0000,EXPN,3106488
2015-08-25,1088.0000,EXPN,3275860
2015-08-24,1049.0000,EXPN,3742539
2015-08-21,1090.0000,EXPN,1967897
2015-08-20,1122.0000,EXPN,2064455
2015-08-19,1130.0000,EXPN,1674235
2015-08-18,1158.0000,EXPN,1817413
2015-08-17,1162.0000,EXPN,1478503
2015-08-14,1160.0000,EXPN,1632551
2015-08-13,1157.0000,EXPN,1798960
2015-08-12,1155.0000,EXPN,2249518
2015-08-11,1174.0000,EXPN,1711500
2015-08-10,1197.0000,EXPN,1085547
2015-08-07,1191.0000,EXPN,1121337
2015-08-06,1199.0000,EXPN,1010038
2015-08-05,1216.0000,EXPN,1362394
2015-08-04,1203.0000,EXPN,3075256
2015-08-03,1204.0000,EXPN,1239208
2015-07-31,1201.0000,EXPN,1796154
2015-07-30,1176.0000,EXPN,1827770
2015-07-29,1180.0000,EXPN,2119864
2015-07-28,1155.0000,EXPN,2651733
2015-07-27,1149.0000,EXPN,2445864
2015-07-24,1185.0000,EXPN,2514169
2015-07-23,1184.0000,EXPN,2207664
2015-07-22,1182.0000,EXPN,3548658
2015-07-21,1218.0000,EXPN,1857315
2015-07-20,1225.0000,EXPN,1735070
2015-07-17,1222.0000,EXPN,1827541
2015-07-16,1217.0000,EXPN,1522598
2015-07-15,1202.0000,EXPN,1795234
2015-07-14,1200.0000,EXPN,1197624
2015-07-13,1204.0000,EXPN,1915557
2015-07-10,1190.0000,EXPN,2712335
2015-07-09,1157.0000,EXPN,2533031
2015-07-08,1129.0000,EXPN,2774770
2015-07-07,1139.0000,EXPN,2822356
2015-07-06,1151.0000,EXPN,2139030
2015-07-03,1171.0000,EXPN,1390994
2015-07-02,1178.0000,EXPN,3238488
2015-07-01,1177.0000,EXPN,2683673
2015-06-30,1159.0000,EXPN,2493870
2015-06-29,1175.0000,EXPN,2823287
2015-06-26,1193.0000,EXPN,2218569
2015-06-25,1204.0000,EXPN,2442952
2015-06-24,1210.0000,EXPN,3679716
2015-06-23,1218.0000,EXPN,1781277
2015-06-22,1218.0000,EXPN,3251794
2015-06-19,1187.0000,EXPN,3250958
2015-06-18,1181.0000,EXPN,2405620
2015-06-17,1179.0000,EXPN,2861465
2015-06-16,1214.0000,EXPN,1618897
2015-06-15,1210.0000,EXPN,1796722
2015-06-12,1229.0000,EXPN,1666474
2015-06-11,1236.0000,EXPN,1761926
2015-06-10,1230.0000,EXPN,2728144
2015-06-09,1218.0000,EXPN,2424159
2015-06-08,1218.0000,EXPN,2186306
2015-06-05,1207.0000,EXPN,2585195
2015-06-04,1224.0000,EXPN,2723223
2015-06-03,1233.0000,EXPN,2181878
2015-06-02,1226.0000,EXPN,2501856
2015-06-01,1238.0000,EXPN,2693800
2015-05-29,1246.0000,EXPN,2331224
2015-05-28,1255.0000,EXPN,2705907
2015-05-27,1239.0000,EXPN,2496043
2015-05-26,1235.0000,EXPN,2035199
2015-05-22,1247.0000,EXPN,3175582
2015-05-21,1244.0000,EXPN,2333367
2015-05-20,1248.0000,EXPN,2209771
2015-05-19,1250.0000,EXPN,2114654
2015-05-18,1225.0000,EXPN,2242762
2015-05-15,1226.0000,EXPN,2625152
2015-05-14,1225.0000,EXPN,3242296
2015-05-13,1218.0000,EXPN,2893434
2015-05-12,1214.0000,EXPN,4108652
2015-05-11,1177.0000,EXPN,2607675
2015-05-08,1156.0000,EXPN,3406379
2015-05-07,1137.0000,EXPN,2388693
2015-05-06,1146.0000,EXPN,2394744
2015-05-05,1150.0000,EXPN,1414675
2015-05-01,1161.0000,EXPN,851197
2015-04-30,1168.0000,EXPN,2717241
2015-04-29,1171.0000,EXPN,1875142
2015-04-28,1189.0000,EXPN,3100001
2015-04-27,1197.0000,EXPN,2042167
2015-04-24,1190.0000,EXPN,4657560
2015-04-23,1204.0000,EXPN,2619730
2015-04-22,1192.0000,EXPN,1838921
2015-04-21,1203.0000,EXPN,2016676
2015-04-20,1190.0000,EXPN,1800566
2015-04-17,1181.0000,EXPN,2408986
2015-04-16,1180.0000,EXPN,5745021
2015-04-15,1187.0000,EXPN,1709786
2015-04-14,1180.0000,EXPN,1597933
2015-04-13,1177.0000,EXPN,560754
2015-04-10,1193.0000,EXPN,1675598
2015-04-09,1182.0000,EXPN,1578582
2015-04-08,1181.0000,EXPN,2853266
2015-04-07,1150.0000,EXPN,1952200
2015-04-02,1130.0000,EXPN,1708400
2015-04-01,1121.0000,EXPN,2495443
2015-03-31,1117.0000,EXPN,3509349
2015-03-30,1121.0000,EXPN,2910322
2015-03-27,1125.0000,EXPN,2681956
2015-03-26,1131.0000,EXPN,2640753
2015-03-25,1141.0000,EXPN,1702250
2015-03-24,1156.0000,EXPN,2862044
2015-03-23,1148.0000,EXPN,1769950
2015-03-20,1143.0000,EXPN,2223871
2015-03-19,1130.0000,EXPN,2849102
2015-03-18,1137.0000,EXPN,2606605
2015-03-17,1128.0000,EXPN,2207124
2015-03-16,1115.0000,EXPN,3496927
2015-03-13,1130.0000,EXPN,2296807
2015-03-12,1142.0000,EXPN,2343253
2015-03-11,1139.0000,EXPN,2535494
2015-03-10,1134.0000,EXPN,2566395
2015-03-09,1160.0000,EXPN,1598777
2015-03-06,1187.0000,EXPN,953416
2015-03-05,1194.0000,EXPN,1132533
2015-03-04,1174.0000,EXPN,1804825
2015-03-03,1180.0000,EXPN,1259460
2015-03-02,1203.0000,EXPN,1577250
2015-02-27,1198.0000,EXPN,1446744
2015-02-26,1198.0000,EXPN,1249963
2015-02-25,1180.0000,EXPN,1506965
2015-02-24,1196.0000,EXPN,943448
2015-02-23,1199.0000,EXPN,1242275
2015-02-20,1190.0000,EXPN,1829158
2015-02-19,1192.0000,EXPN,1847466
2015-02-18,1190.0000,EXPN,1557463
2015-02-17,1181.0000,EXPN,1888363
2015-02-16,1181.0000,EXPN,1267600
2015-02-13,1198.0000,EXPN,1541941
2015-02-12,1199.0000,EXPN,1479108
2015-02-11,1190.0000,EXPN,2176592
2015-02-10,1187.0000,EXPN,2123371
2015-02-09,1185.0000,EXPN,1781505
2015-02-06,1190.0000,EXPN,1609836
2015-02-05,1194.0000,EXPN,1652248
2015-02-04,1185.0000,EXPN,2120545
2015-02-03,1185.0000,EXPN,2266964
2015-02-02,1168.0000,EXPN,1974353
2015-01-30,1173.0000,EXPN,3300307
2015-01-29,1183.0000,EXPN,3300805
2015-01-28,1184.0000,EXPN,3216702
2015-01-27,1165.0000,EXPN,1736094
2015-01-26,1181.0000,EXPN,1810666
2015-01-23,1162.0000,EXPN,2245360
2015-01-22,1163.0000,EXPN,2733710
2015-01-21,1162.0000,EXPN,2207752
2015-01-20,1169.0000,EXPN,2790562
2015-01-19,1155.0000,EXPN,2386526
2015-01-16,1145.0000,EXPN,3642652
2015-01-15,1121.0000,EXPN,4071525
2015-01-14,1065.0000,EXPN,2866986
2015-01-13,1087.0000,EXPN,1677724
2015-01-12,1090.0000,EXPN,1822731
2015-01-09,1093.0000,EXPN,2199348
2015-01-08,1091.0000,EXPN,1720005
2015-01-07,1071.0000,EXPN,2504725
2015-01-06,1046.0000,EXPN,3718139
2015-01-05,1071.0000,EXPN,2100317
2015-01-02,1095.0000,EXPN,1971799
2014-12-30,1088.0000,EXPN,1775095
2014-12-29,1103.0000,EXPN,2012632
2014-12-23,1103.0000,EXPN,1940692
2014-12-22,1094.0000,EXPN,2083765
2014-12-19,1088.0000,EXPN,3112284
2014-12-18,1082.0000,EXPN,3103338
2014-12-17,1047.0000,EXPN,2123344
2014-12-16,1043.0000,EXPN,3316086
